fragment,api,relevance
"## Copying to the Clipboard

As described previously, to copy data to the clipboard you get a handle to the global `ClipboardManager` object, create a `ClipData` object, add a `ClipDescription` and one or more `ClipData.Item` objects to it, and add the finished `ClipData` object to the `ClipboardManager` object. This is described in detail in the following procedure: 

  1. If you are copying data using a content URI, set up a content provider. 

The  Note Pad sample application is an example of using a content provider for copying and pasting. The  NotePadProvider class implements the content provider. The  NotePad class defines a contract between the provider and other applications, including the supported MIME types. 

  2. Get the system clipboard: 
         
         ...  // if the user selects copy case R.id.menu_copy:  // Gets a handle to the clipboard service. ClipboardManager clipboard = (ClipboardManager)         getSystemService(Context.CLIPBOARD_SERVICE); 

  3. Copy the data to a new `ClipData` object: 

     * #### For text
           
           // Creates a new text clip to put on the clipboard ClipData clip = ClipData.newPlainText(""simple text"",""Hello, World!""); 

     * #### For a URI

This snippet constructs a URI by encoding a record ID onto the content URI for the provider. This technique is covered in more detail in the section Encoding an identifier on the URI: 
           
           // Creates a Uri based on a base Uri and a record ID based on the contact's last name // Declares the base URI string private static final String CONTACTS = ""content://com.example.contacts"";  // Declares a path string for URIs that you use to copy data private static final String COPY_PATH = ""/copy"";  // Declares the Uri to paste to the clipboard Uri copyUri = Uri.parse(CONTACTS + COPY_PATH + ""/"" + lastName);  ...  // Creates a new URI clip object. The system uses the anonymous getContentResolver() object to // get MIME types from provider. The clip object's label is ""URI"", and its data is // the Uri previously created. ClipData clip = ClipData.newUri(getContentResolver(),""URI"",copyUri); 

     * #### For an Intent

This snippet constructs an Intent for an application and then puts it in the clip object: 
           
           // Creates the Intent Intent appIntent = new Intent(this, com.example.demo.myapplication.class);  ...  // Creates a clip object with the Intent in it. Its label is ""Intent"" and its data is // the Intent object created previously ClipData clip = ClipData.newIntent(""Intent"",appIntent); 

  4. Put the new clip object on the clipboard: 
         
         // Set the clipboard's primary clip. clipboard.setPrimaryClip(clip);",ClipboardManager,1
"## Copying to the Clipboard

As described previously, to copy data to the clipboard you get a handle to the global `ClipboardManager` object, create a `ClipData` object, add a `ClipDescription` and one or more `ClipData.Item` objects to it, and add the finished `ClipData` object to the `ClipboardManager` object. This is described in detail in the following procedure: 

  1. If you are copying data using a content URI, set up a content provider. 

The  Note Pad sample application is an example of using a content provider for copying and pasting. The  NotePadProvider class implements the content provider. The  NotePad class defines a contract between the provider and other applications, including the supported MIME types. 

  2. Get the system clipboard: 
         
         ...  // if the user selects copy case R.id.menu_copy:  // Gets a handle to the clipboard service. ClipboardManager clipboard = (ClipboardManager)         getSystemService(Context.CLIPBOARD_SERVICE); 

  3. Copy the data to a new `ClipData` object: 

     * #### For text
           
           // Creates a new text clip to put on the clipboard ClipData clip = ClipData.newPlainText(""simple text"",""Hello, World!""); 

     * #### For a URI

This snippet constructs a URI by encoding a record ID onto the content URI for the provider. This technique is covered in more detail in the section Encoding an identifier on the URI: 
           
           // Creates a Uri based on a base Uri and a record ID based on the contact's last name // Declares the base URI string private static final String CONTACTS = ""content://com.example.contacts"";  // Declares a path string for URIs that you use to copy data private static final String COPY_PATH = ""/copy"";  // Declares the Uri to paste to the clipboard Uri copyUri = Uri.parse(CONTACTS + COPY_PATH + ""/"" + lastName);  ...  // Creates a new URI clip object. The system uses the anonymous getContentResolver() object to // get MIME types from provider. The clip object's label is ""URI"", and its data is // the Uri previously created. ClipData clip = ClipData.newUri(getContentResolver(),""URI"",copyUri); 

     * #### For an Intent

This snippet constructs an Intent for an application and then puts it in the clip object: 
           
           // Creates the Intent Intent appIntent = new Intent(this, com.example.demo.myapplication.class);  ...  // Creates a clip object with the Intent in it. Its label is ""Intent"" and its data is // the Intent object created previously ClipData clip = ClipData.newIntent(""Intent"",appIntent); 

  4. Put the new clip object on the clipboard: 
         
         // Set the clipboard's primary clip. clipboard.setPrimaryClip(clip);",ClipData,0
"## Copying to the Clipboard

As described previously, to copy data to the clipboard you get a handle to the global `ClipboardManager` object, create a `ClipData` object, add a `ClipDescription` and one or more `ClipData.Item` objects to it, and add the finished `ClipData` object to the `ClipboardManager` object. This is described in detail in the following procedure: 

  1. If you are copying data using a content URI, set up a content provider. 

The  Note Pad sample application is an example of using a content provider for copying and pasting. The  NotePadProvider class implements the content provider. The  NotePad class defines a contract between the provider and other applications, including the supported MIME types. 

  2. Get the system clipboard: 
         
         ...  // if the user selects copy case R.id.menu_copy:  // Gets a handle to the clipboard service. ClipboardManager clipboard = (ClipboardManager)         getSystemService(Context.CLIPBOARD_SERVICE); 

  3. Copy the data to a new `ClipData` object: 

     * #### For text
           
           // Creates a new text clip to put on the clipboard ClipData clip = ClipData.newPlainText(""simple text"",""Hello, World!""); 

     * #### For a URI

This snippet constructs a URI by encoding a record ID onto the content URI for the provider. This technique is covered in more detail in the section Encoding an identifier on the URI: 
           
           // Creates a Uri based on a base Uri and a record ID based on the contact's last name // Declares the base URI string private static final String CONTACTS = ""content://com.example.contacts"";  // Declares a path string for URIs that you use to copy data private static final String COPY_PATH = ""/copy"";  // Declares the Uri to paste to the clipboard Uri copyUri = Uri.parse(CONTACTS + COPY_PATH + ""/"" + lastName);  ...  // Creates a new URI clip object. The system uses the anonymous getContentResolver() object to // get MIME types from provider. The clip object's label is ""URI"", and its data is // the Uri previously created. ClipData clip = ClipData.newUri(getContentResolver(),""URI"",copyUri); 

     * #### For an Intent

This snippet constructs an Intent for an application and then puts it in the clip object: 
           
           // Creates the Intent Intent appIntent = new Intent(this, com.example.demo.myapplication.class);  ...  // Creates a clip object with the Intent in it. Its label is ""Intent"" and its data is // the Intent object created previously ClipData clip = ClipData.newIntent(""Intent"",appIntent); 

  4. Put the new clip object on the clipboard: 
         
         // Set the clipboard's primary clip. clipboard.setPrimaryClip(clip);",ClipDescription,0
"## Copying to the Clipboard

As described previously, to copy data to the clipboard you get a handle to the global `ClipboardManager` object, create a `ClipData` object, add a `ClipDescription` and one or more `ClipData.Item` objects to it, and add the finished `ClipData` object to the `ClipboardManager` object. This is described in detail in the following procedure: 

  1. If you are copying data using a content URI, set up a content provider. 

The  Note Pad sample application is an example of using a content provider for copying and pasting. The  NotePadProvider class implements the content provider. The  NotePad class defines a contract between the provider and other applications, including the supported MIME types. 

  2. Get the system clipboard: 
         
         ...  // if the user selects copy case R.id.menu_copy:  // Gets a handle to the clipboard service. ClipboardManager clipboard = (ClipboardManager)         getSystemService(Context.CLIPBOARD_SERVICE); 

  3. Copy the data to a new `ClipData` object: 

     * #### For text
           
           // Creates a new text clip to put on the clipboard ClipData clip = ClipData.newPlainText(""simple text"",""Hello, World!""); 

     * #### For a URI

This snippet constructs a URI by encoding a record ID onto the content URI for the provider. This technique is covered in more detail in the section Encoding an identifier on the URI: 
           
           // Creates a Uri based on a base Uri and a record ID based on the contact's last name // Declares the base URI string private static final String CONTACTS = ""content://com.example.contacts"";  // Declares a path string for URIs that you use to copy data private static final String COPY_PATH = ""/copy"";  // Declares the Uri to paste to the clipboard Uri copyUri = Uri.parse(CONTACTS + COPY_PATH + ""/"" + lastName);  ...  // Creates a new URI clip object. The system uses the anonymous getContentResolver() object to // get MIME types from provider. The clip object's label is ""URI"", and its data is // the Uri previously created. ClipData clip = ClipData.newUri(getContentResolver(),""URI"",copyUri); 

     * #### For an Intent

This snippet constructs an Intent for an application and then puts it in the clip object: 
           
           // Creates the Intent Intent appIntent = new Intent(this, com.example.demo.myapplication.class);  ...  // Creates a clip object with the Intent in it. Its label is ""Intent"" and its data is // the Intent object created previously ClipData clip = ClipData.newIntent(""Intent"",appIntent); 

  4. Put the new clip object on the clipboard: 
         
         // Set the clipboard's primary clip. clipboard.setPrimaryClip(clip);",Item,0
"### Copying data streams

You can copy and paste large amounts of text and binary data as streams. The data can have forms such as the following: 

  * Files stored on the actual device. 
  * Streams from sockets. 
  * Large amounts of data stored in a provider's underlying database system. 



A content provider for data streams provides access to its data with a file descriptor object such as `AssetFileDescriptor` instead of a `Cursor` object. The pasting application reads the data stream using this file descriptor. 

To set up your application to copy a data stream with a provider, follow these steps: 

  1. Set up a content URI for the data stream you are putting on the clipboard. Options for doing this include the following: 
     * Encode an identifier for the data stream onto the URI, as described in the section Encoding an identifier on the URI, and then maintain a table in your provider that contains identifiers and the corresponding stream name. 
     * Encode the stream name directly on the URI. 
     * Use a unique URI that always returns the current stream from the provider. If you use this option, you have to remember to update your provider to point to a different stream whenever you copy the stream to the clipboard via the URI. 
  2. Provide a MIME type for each type of data stream you plan to offer. Pasting applications need this information to determine if they can paste the data on the clipboard. 
  3. Implement one of the `ContentProvider` methods that returns a file descriptor for a stream. If you encode identifiers on the content URI, use this method to determine which stream to open. 
  4. To copy the data stream to the clipboard, construct the content URI and place it on the clipboard. 



To paste a data stream, an application gets the clip from the clipboard, gets the URI, and uses it in a call to a `ContentResolver` file descriptor method that opens the stream. The `ContentResolver` method calls the corresponding `ContentProvider` method, passing it the content URI. Your provider returns the file descriptor to `ContentResolver` method. The pasting application then has the responsibility to read the data from the stream. 

The following list shows the most important file descriptor methods for a content provider. Each of these has a corresponding `ContentResolver` method with the string ""Descriptor"" appended to the method name; for example, the `ContentResolver` analog of `openAssetFile()` is `openAssetFileDescriptor()`: 

`openTypedAssetFile()`
     This method should return an asset file descriptor, but only if the provided MIME type is supported by the provider. The caller (the application doing the pasting) provides a MIME type pattern. The content provider (of the application that has copied a URI to the clipboard) returns an `AssetFileDescriptor` file handle if it can provide that MIME type, or throws an exception if it can not. 

This method handles subsections of files. You can use it to read assets that the content provider has copied to the clipboard. 

`openAssetFile()`
     This method is a more general form of `openTypedAssetFile()`. It does not filter for allowed MIME types, but it can read subsections of files. 
`openFile()`
     This is a more general form of `openAssetFile()`. It can't read subsections of files. 

You can optionally use the `openPipeHelper()` method with your file descriptor method. This allows the pasting application to read the stream data in a background thread using a pipe. To use this method, you need to implement the `ContentProvider.PipeDataWriter` interface. An example of doing this is given in the Note Pad sample application, in the `openTypedAssetFile()` method of `NotePadProvider.java`.",ContentResolver,0
"### Copying data streams

You can copy and paste large amounts of text and binary data as streams. The data can have forms such as the following: 

  * Files stored on the actual device. 
  * Streams from sockets. 
  * Large amounts of data stored in a provider's underlying database system. 



A content provider for data streams provides access to its data with a file descriptor object such as `AssetFileDescriptor` instead of a `Cursor` object. The pasting application reads the data stream using this file descriptor. 

To set up your application to copy a data stream with a provider, follow these steps: 

  1. Set up a content URI for the data stream you are putting on the clipboard. Options for doing this include the following: 
     * Encode an identifier for the data stream onto the URI, as described in the section Encoding an identifier on the URI, and then maintain a table in your provider that contains identifiers and the corresponding stream name. 
     * Encode the stream name directly on the URI. 
     * Use a unique URI that always returns the current stream from the provider. If you use this option, you have to remember to update your provider to point to a different stream whenever you copy the stream to the clipboard via the URI. 
  2. Provide a MIME type for each type of data stream you plan to offer. Pasting applications need this information to determine if they can paste the data on the clipboard. 
  3. Implement one of the `ContentProvider` methods that returns a file descriptor for a stream. If you encode identifiers on the content URI, use this method to determine which stream to open. 
  4. To copy the data stream to the clipboard, construct the content URI and place it on the clipboard. 



To paste a data stream, an application gets the clip from the clipboard, gets the URI, and uses it in a call to a `ContentResolver` file descriptor method that opens the stream. The `ContentResolver` method calls the corresponding `ContentProvider` method, passing it the content URI. Your provider returns the file descriptor to `ContentResolver` method. The pasting application then has the responsibility to read the data from the stream. 

The following list shows the most important file descriptor methods for a content provider. Each of these has a corresponding `ContentResolver` method with the string ""Descriptor"" appended to the method name; for example, the `ContentResolver` analog of `openAssetFile()` is `openAssetFileDescriptor()`: 

`openTypedAssetFile()`
     This method should return an asset file descriptor, but only if the provided MIME type is supported by the provider. The caller (the application doing the pasting) provides a MIME type pattern. The content provider (of the application that has copied a URI to the clipboard) returns an `AssetFileDescriptor` file handle if it can provide that MIME type, or throws an exception if it can not. 

This method handles subsections of files. You can use it to read assets that the content provider has copied to the clipboard. 

`openAssetFile()`
     This method is a more general form of `openTypedAssetFile()`. It does not filter for allowed MIME types, but it can read subsections of files. 
`openFile()`
     This is a more general form of `openAssetFile()`. It can't read subsections of files. 

You can optionally use the `openPipeHelper()` method with your file descriptor method. This allows the pasting application to read the stream data in a background thread using a pipe. To use this method, you need to implement the `ContentProvider.PipeDataWriter` interface. An example of doing this is given in the Note Pad sample application, in the `openTypedAssetFile()` method of `NotePadProvider.java`.",Cursor,0
"### Copying data streams

You can copy and paste large amounts of text and binary data as streams. The data can have forms such as the following: 

  * Files stored on the actual device. 
  * Streams from sockets. 
  * Large amounts of data stored in a provider's underlying database system. 



A content provider for data streams provides access to its data with a file descriptor object such as `AssetFileDescriptor` instead of a `Cursor` object. The pasting application reads the data stream using this file descriptor. 

To set up your application to copy a data stream with a provider, follow these steps: 

  1. Set up a content URI for the data stream you are putting on the clipboard. Options for doing this include the following: 
     * Encode an identifier for the data stream onto the URI, as described in the section Encoding an identifier on the URI, and then maintain a table in your provider that contains identifiers and the corresponding stream name. 
     * Encode the stream name directly on the URI. 
     * Use a unique URI that always returns the current stream from the provider. If you use this option, you have to remember to update your provider to point to a different stream whenever you copy the stream to the clipboard via the URI. 
  2. Provide a MIME type for each type of data stream you plan to offer. Pasting applications need this information to determine if they can paste the data on the clipboard. 
  3. Implement one of the `ContentProvider` methods that returns a file descriptor for a stream. If you encode identifiers on the content URI, use this method to determine which stream to open. 
  4. To copy the data stream to the clipboard, construct the content URI and place it on the clipboard. 



To paste a data stream, an application gets the clip from the clipboard, gets the URI, and uses it in a call to a `ContentResolver` file descriptor method that opens the stream. The `ContentResolver` method calls the corresponding `ContentProvider` method, passing it the content URI. Your provider returns the file descriptor to `ContentResolver` method. The pasting application then has the responsibility to read the data from the stream. 

The following list shows the most important file descriptor methods for a content provider. Each of these has a corresponding `ContentResolver` method with the string ""Descriptor"" appended to the method name; for example, the `ContentResolver` analog of `openAssetFile()` is `openAssetFileDescriptor()`: 

`openTypedAssetFile()`
     This method should return an asset file descriptor, but only if the provided MIME type is supported by the provider. The caller (the application doing the pasting) provides a MIME type pattern. The content provider (of the application that has copied a URI to the clipboard) returns an `AssetFileDescriptor` file handle if it can provide that MIME type, or throws an exception if it can not. 

This method handles subsections of files. You can use it to read assets that the content provider has copied to the clipboard. 

`openAssetFile()`
     This method is a more general form of `openTypedAssetFile()`. It does not filter for allowed MIME types, but it can read subsections of files. 
`openFile()`
     This is a more general form of `openAssetFile()`. It can't read subsections of files. 

You can optionally use the `openPipeHelper()` method with your file descriptor method. This allows the pasting application to read the stream data in a background thread using a pipe. To use this method, you need to implement the `ContentProvider.PipeDataWriter` interface. An example of doing this is given in the Note Pad sample application, in the `openTypedAssetFile()` method of `NotePadProvider.java`.",ContentProvider,0
"### Copying data streams

You can copy and paste large amounts of text and binary data as streams. The data can have forms such as the following: 

  * Files stored on the actual device. 
  * Streams from sockets. 
  * Large amounts of data stored in a provider's underlying database system. 



A content provider for data streams provides access to its data with a file descriptor object such as `AssetFileDescriptor` instead of a `Cursor` object. The pasting application reads the data stream using this file descriptor. 

To set up your application to copy a data stream with a provider, follow these steps: 

  1. Set up a content URI for the data stream you are putting on the clipboard. Options for doing this include the following: 
     * Encode an identifier for the data stream onto the URI, as described in the section Encoding an identifier on the URI, and then maintain a table in your provider that contains identifiers and the corresponding stream name. 
     * Encode the stream name directly on the URI. 
     * Use a unique URI that always returns the current stream from the provider. If you use this option, you have to remember to update your provider to point to a different stream whenever you copy the stream to the clipboard via the URI. 
  2. Provide a MIME type for each type of data stream you plan to offer. Pasting applications need this information to determine if they can paste the data on the clipboard. 
  3. Implement one of the `ContentProvider` methods that returns a file descriptor for a stream. If you encode identifiers on the content URI, use this method to determine which stream to open. 
  4. To copy the data stream to the clipboard, construct the content URI and place it on the clipboard. 



To paste a data stream, an application gets the clip from the clipboard, gets the URI, and uses it in a call to a `ContentResolver` file descriptor method that opens the stream. The `ContentResolver` method calls the corresponding `ContentProvider` method, passing it the content URI. Your provider returns the file descriptor to `ContentResolver` method. The pasting application then has the responsibility to read the data from the stream. 

The following list shows the most important file descriptor methods for a content provider. Each of these has a corresponding `ContentResolver` method with the string ""Descriptor"" appended to the method name; for example, the `ContentResolver` analog of `openAssetFile()` is `openAssetFileDescriptor()`: 

`openTypedAssetFile()`
     This method should return an asset file descriptor, but only if the provided MIME type is supported by the provider. The caller (the application doing the pasting) provides a MIME type pattern. The content provider (of the application that has copied a URI to the clipboard) returns an `AssetFileDescriptor` file handle if it can provide that MIME type, or throws an exception if it can not. 

This method handles subsections of files. You can use it to read assets that the content provider has copied to the clipboard. 

`openAssetFile()`
     This method is a more general form of `openTypedAssetFile()`. It does not filter for allowed MIME types, but it can read subsections of files. 
`openFile()`
     This is a more general form of `openAssetFile()`. It can't read subsections of files. 

You can optionally use the `openPipeHelper()` method with your file descriptor method. This allows the pasting application to read the stream data in a background thread using a pipe. To use this method, you need to implement the `ContentProvider.PipeDataWriter` interface. An example of doing this is given in the Note Pad sample application, in the `openTypedAssetFile()` method of `NotePadProvider.java`.",AssetFileDescriptor,0
"### Copying data streams

You can copy and paste large amounts of text and binary data as streams. The data can have forms such as the following: 

  * Files stored on the actual device. 
  * Streams from sockets. 
  * Large amounts of data stored in a provider's underlying database system. 



A content provider for data streams provides access to its data with a file descriptor object such as `AssetFileDescriptor` instead of a `Cursor` object. The pasting application reads the data stream using this file descriptor. 

To set up your application to copy a data stream with a provider, follow these steps: 

  1. Set up a content URI for the data stream you are putting on the clipboard. Options for doing this include the following: 
     * Encode an identifier for the data stream onto the URI, as described in the section Encoding an identifier on the URI, and then maintain a table in your provider that contains identifiers and the corresponding stream name. 
     * Encode the stream name directly on the URI. 
     * Use a unique URI that always returns the current stream from the provider. If you use this option, you have to remember to update your provider to point to a different stream whenever you copy the stream to the clipboard via the URI. 
  2. Provide a MIME type for each type of data stream you plan to offer. Pasting applications need this information to determine if they can paste the data on the clipboard. 
  3. Implement one of the `ContentProvider` methods that returns a file descriptor for a stream. If you encode identifiers on the content URI, use this method to determine which stream to open. 
  4. To copy the data stream to the clipboard, construct the content URI and place it on the clipboard. 



To paste a data stream, an application gets the clip from the clipboard, gets the URI, and uses it in a call to a `ContentResolver` file descriptor method that opens the stream. The `ContentResolver` method calls the corresponding `ContentProvider` method, passing it the content URI. Your provider returns the file descriptor to `ContentResolver` method. The pasting application then has the responsibility to read the data from the stream. 

The following list shows the most important file descriptor methods for a content provider. Each of these has a corresponding `ContentResolver` method with the string ""Descriptor"" appended to the method name; for example, the `ContentResolver` analog of `openAssetFile()` is `openAssetFileDescriptor()`: 

`openTypedAssetFile()`
     This method should return an asset file descriptor, but only if the provided MIME type is supported by the provider. The caller (the application doing the pasting) provides a MIME type pattern. The content provider (of the application that has copied a URI to the clipboard) returns an `AssetFileDescriptor` file handle if it can provide that MIME type, or throws an exception if it can not. 

This method handles subsections of files. You can use it to read assets that the content provider has copied to the clipboard. 

`openAssetFile()`
     This method is a more general form of `openTypedAssetFile()`. It does not filter for allowed MIME types, but it can read subsections of files. 
`openFile()`
     This is a more general form of `openAssetFile()`. It can't read subsections of files. 

You can optionally use the `openPipeHelper()` method with your file descriptor method. This allows the pasting application to read the stream data in a background thread using a pipe. To use this method, you need to implement the `ContentProvider.PipeDataWriter` interface. An example of doing this is given in the Note Pad sample application, in the `openTypedAssetFile()` method of `NotePadProvider.java`.",PipeDataWriter,0
"### Copying data structures

You set up a content provider for copying and pasting complex data as a subclass of the `ContentProvider` component. You should also encode the URI you put on the clipboard so that it points to the exact record you want to provide. In addition, you have to consider the existing state of your application: 

  * If you already have a content provider, you can add to its functionality. You may only need to modify its `query()` method to handle URIs coming from applications that want to paste data. You will probably want to modify the method to handle a ""copy"" URI pattern. 
  * If your application maintains an internal database, you may want to move this database into a content provider to facilitate copying from it. 
  * If you are not currently using a database, you can implement a simple content provider whose sole purpose is to offer data to applications that are pasting from the clipboard. 



In the content provider, you will want to override at least the following methods: 

`query()`
     Pasting applications will assume that they can get your data by using this method with the URI you put on the clipboard. To support copying, you should have this method detect URIs that contain a special ""copy"" path. Your application can then create a ""copy"" URI to put on the clipboard, containing the copy path and a pointer to the exact record you want to copy. 
`getType()`
     This method should return the MIME type or types for the data you intend to copy. The method `newUri()` calls `getType()` in order to put the MIME types into the new `ClipData` object. 

MIME types for complex data are described in the topic Content Providers. 

Notice that you don't have to have any of the other content provider methods such as `insert()` or `update()`. A pasting application only needs to get your supported MIME types and copy data from your provider. If you already have these methods, they won't interfere with copy operations. 

The following snippets demonsrate how to set up your application to copy complex data: 

  1. In the global constants for your application, declare a base URI string and a path that identifies URI strings you are using to copy data. Also declare a MIME type for the copied data: 
         
         // Declares the base URI string private static final String CONTACTS = ""content://com.example.contacts"";  // Declares a path string for URIs that you use to copy data private static final String COPY_PATH = ""/copy"";  // Declares a MIME type for the copied data public static final String MIME_TYPE_CONTACT = ""vnd.android.cursor.item/vnd.example.contact"" 

  2. In the Activity from which users copy data, set up the code to copy data to the clipboard. In response to a copy request, put the URI on the clipboard: 
         
         public class MyCopyActivity extends Activity {      ...  // The user has selected a name and is requesting a copy. case R.id.menu_copy:      // Appends the last name to the base URI     // The name is stored in ""lastName""     uriString = CONTACTS + COPY_PATH + ""/"" + lastName;      // Parses the string into a URI     Uri copyUri = Uri.parse(uriString);      // Gets a handle to the clipboard service.     ClipboardManager clipboard = (ClipboardManager)         getSystemService(Context.CLIPBOARD_SERVICE);      ClipData clip = ClipData.newUri(getContentResolver(), ""URI"", copyUri);      // Set the clipboard's primary clip.     clipboard.setPrimaryClip(clip); 

  3. In the global scope of your content provider, create a URI matcher and add a URI pattern that will match URIs you put on the clipboard: 
         
         public class MyCopyProvider extends ContentProvider {      ...  // A Uri Match object that simplifies matching content URIs to patterns. private static final UriMatcher sURIMatcher = new UriMatcher(UriMatcher.NO_MATCH);  // An integer to use in switching based on the incoming URI pattern private static final int GET_SINGLE_CONTACT = 0;  ...  // Adds a matcher for the content URI. It matches // ""content://com.example.contacts/copy/*"" sUriMatcher.addURI(CONTACTS, ""names/*"", GET_SINGLE_CONTACT); 

  4. Set up the `query()` method. This method can handle different URI patterns, depending on how you code it, but only the pattern for the clipboard copying operation is shown: 
         
         // Sets up your provider's query() method. public Cursor query(Uri uri, String[] projection, String selection, String[] selectionArgs,     String sortOrder) {      ...      // Switch based on the incoming content URI     switch (sUriMatcher.match(uri)) {      case GET_SINGLE_CONTACT:          // query and return the contact for the requested name. Here you would decode         // the incoming URI, query the data model based on the last name, and return the result         // as a Cursor.      ...  } 

  5. Set up the `getType()` method to return an appropriate MIME type for copied data: 
         
         // Sets up your provider's getType() method. public String getType(Uri uri) {      ...      switch (sUriMatcher.match(uri)) {      case GET_SINGLE_CONTACT:              return (MIME_TYPE_CONTACT); 




The section Pasting data from a content URI describes how to get a content URI from the clipboard and use it to get and paste data.",ClipData,0
"### Copying data structures

You set up a content provider for copying and pasting complex data as a subclass of the `ContentProvider` component. You should also encode the URI you put on the clipboard so that it points to the exact record you want to provide. In addition, you have to consider the existing state of your application: 

  * If you already have a content provider, you can add to its functionality. You may only need to modify its `query()` method to handle URIs coming from applications that want to paste data. You will probably want to modify the method to handle a ""copy"" URI pattern. 
  * If your application maintains an internal database, you may want to move this database into a content provider to facilitate copying from it. 
  * If you are not currently using a database, you can implement a simple content provider whose sole purpose is to offer data to applications that are pasting from the clipboard. 



In the content provider, you will want to override at least the following methods: 

`query()`
     Pasting applications will assume that they can get your data by using this method with the URI you put on the clipboard. To support copying, you should have this method detect URIs that contain a special ""copy"" path. Your application can then create a ""copy"" URI to put on the clipboard, containing the copy path and a pointer to the exact record you want to copy. 
`getType()`
     This method should return the MIME type or types for the data you intend to copy. The method `newUri()` calls `getType()` in order to put the MIME types into the new `ClipData` object. 

MIME types for complex data are described in the topic Content Providers. 

Notice that you don't have to have any of the other content provider methods such as `insert()` or `update()`. A pasting application only needs to get your supported MIME types and copy data from your provider. If you already have these methods, they won't interfere with copy operations. 

The following snippets demonsrate how to set up your application to copy complex data: 

  1. In the global constants for your application, declare a base URI string and a path that identifies URI strings you are using to copy data. Also declare a MIME type for the copied data: 
         
         // Declares the base URI string private static final String CONTACTS = ""content://com.example.contacts"";  // Declares a path string for URIs that you use to copy data private static final String COPY_PATH = ""/copy"";  // Declares a MIME type for the copied data public static final String MIME_TYPE_CONTACT = ""vnd.android.cursor.item/vnd.example.contact"" 

  2. In the Activity from which users copy data, set up the code to copy data to the clipboard. In response to a copy request, put the URI on the clipboard: 
         
         public class MyCopyActivity extends Activity {      ...  // The user has selected a name and is requesting a copy. case R.id.menu_copy:      // Appends the last name to the base URI     // The name is stored in ""lastName""     uriString = CONTACTS + COPY_PATH + ""/"" + lastName;      // Parses the string into a URI     Uri copyUri = Uri.parse(uriString);      // Gets a handle to the clipboard service.     ClipboardManager clipboard = (ClipboardManager)         getSystemService(Context.CLIPBOARD_SERVICE);      ClipData clip = ClipData.newUri(getContentResolver(), ""URI"", copyUri);      // Set the clipboard's primary clip.     clipboard.setPrimaryClip(clip); 

  3. In the global scope of your content provider, create a URI matcher and add a URI pattern that will match URIs you put on the clipboard: 
         
         public class MyCopyProvider extends ContentProvider {      ...  // A Uri Match object that simplifies matching content URIs to patterns. private static final UriMatcher sURIMatcher = new UriMatcher(UriMatcher.NO_MATCH);  // An integer to use in switching based on the incoming URI pattern private static final int GET_SINGLE_CONTACT = 0;  ...  // Adds a matcher for the content URI. It matches // ""content://com.example.contacts/copy/*"" sUriMatcher.addURI(CONTACTS, ""names/*"", GET_SINGLE_CONTACT); 

  4. Set up the `query()` method. This method can handle different URI patterns, depending on how you code it, but only the pattern for the clipboard copying operation is shown: 
         
         // Sets up your provider's query() method. public Cursor query(Uri uri, String[] projection, String selection, String[] selectionArgs,     String sortOrder) {      ...      // Switch based on the incoming content URI     switch (sUriMatcher.match(uri)) {      case GET_SINGLE_CONTACT:          // query and return the contact for the requested name. Here you would decode         // the incoming URI, query the data model based on the last name, and return the result         // as a Cursor.      ...  } 

  5. Set up the `getType()` method to return an appropriate MIME type for copied data: 
         
         // Sets up your provider's getType() method. public String getType(Uri uri) {      ...      switch (sUriMatcher.match(uri)) {      case GET_SINGLE_CONTACT:              return (MIME_TYPE_CONTACT); 




The section Pasting data from a content URI describes how to get a content URI from the clipboard and use it to get and paste data.",ContentResolver,0
